Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
doctor_generic_manor_bfad5a83	doctor	The truth is, my job doesn't pay that much.	game/scripts/doctor/doctor_generic_choices.rpy	83	doctor "[what]"
doctor_generic_manor_f0b461e7	doctor	Nevertheless, I'm content with my small apartment.	game/scripts/doctor/doctor_generic_choices.rpy	83	doctor "[what]"
doctor_generic_manor_12ed998e	doctor	I wouldn't want anything this big; it must be such a hassle to manage.	game/scripts/doctor/doctor_generic_choices.rpy	83	doctor "[what]"
doctor_generic_manor_f439cc28	lad	So you're not accustomed to having a butler and footmen around?	game/scripts/doctor/doctor_generic_choices.rpy	100	lad "[what]"
doctor_generic_manor_5be65b5c	doctor	No, I can't say that I am.	game/scripts/doctor/doctor_generic_choices.rpy	104	doctor "[what]"
doctor_generic_manor_33e212d7		Well, that's rather comforting.	game/scripts/doctor/doctor_generic_choices.rpy	108	"[what]"
doctor_generic_age_095d54c0	doctor	I'm 39 years old. Why do you ask?	game/scripts/doctor/doctor_generic_choices.rpy	118	doctor "[what]"
doctor_generic_age_09631219	lad	Actually, I'm not sure.	game/scripts/doctor/doctor_generic_choices.rpy	123	lad "[what]"
doctor_generic_room_fcbf77e5	doctor	I'm staying in the Edward II room.	game/scripts/doctor/doctor_generic_choices.rpy	133	doctor "[what]"
doctor_tea_room_default_5f170ed7		There is not a soul in here and nothing to do at the moment.	game/scripts/doctor/doctor_generic_locations.rpy	23	"[what]"
doctor_tea_room_default_7ca33d49		No need to stay any longer.	game/scripts/doctor/doctor_generic_locations.rpy	23	"[what]"
doctor_library_default_ed71b42e		That is a well-furnished library.	game/scripts/doctor/doctor_generic_locations.rpy	38	"[what]"
doctor_library_default_da4ead7d		But with everything that has happened, I do not feel like reading today.	game/scripts/doctor/doctor_generic_locations.rpy	38	"[what]"
doctor_library_default_3eb097a1		I really don't feel like reading today.	game/scripts/doctor/doctor_generic_locations.rpy	48	"[what]"
doctor_portrait_gallery_default_ea39dd4d		This is clearly where the Claythorn family display their portraits.	game/scripts/doctor/doctor_generic_locations.rpy	61	"[what]"
doctor_portrait_gallery_default_c9d49b45		It's rather odd to have so many crammed into such a small room.	game/scripts/doctor/doctor_generic_locations.rpy	61	"[what]"
doctor_portrait_gallery_default_fdd1183b		It gives the place quite an eerie atmosphere.	game/scripts/doctor/doctor_generic_locations.rpy	61	"[what]"
doctor_portrait_gallery_default_0d1b7cf8		I don't feel comfortable lingering here too long.	game/scripts/doctor/doctor_generic_locations.rpy	61	"[what]"
doctor_portrait_gallery_default_545c1465		It still gives me an eerie feeling.	game/scripts/doctor/doctor_generic_locations.rpy	75	"[what]"
doctor_portrait_gallery_default_cd7f6a54		I'd rather not stay.	game/scripts/doctor/doctor_generic_locations.rpy	75	"[what]"
doctor_dining_room_default_f256735b		The dining room.	game/scripts/doctor/doctor_generic_locations.rpy	103	"[what]"
doctor_dining_room_default_0f2bf6cf		No need to linger, nobody will come back here until tomorrow.	game/scripts/doctor/doctor_generic_locations.rpy	103	"[what]"
doctor_entrance_hall_default_d67f3e10		I feel compelled to take another look at this entrance hall.	game/scripts/doctor/doctor_generic_locations.rpy	129	"[what]"
doctor_entrance_hall_default_d75ea669		It is quite magnificent.	game/scripts/doctor/doctor_generic_locations.rpy	129	"[what]"
doctor_entrance_hall_default_689a50e8		I take in the view for a few minutes.	game/scripts/doctor/doctor_generic_locations.rpy	129	"[what]"
doctor_entrance_hall_default_e90e7307		Nobody comes.	game/scripts/doctor/doctor_generic_locations.rpy	129	"[what]"
doctor_bedroom_default_c29a4ffd	doctor	Hello, is anyone there?	game/scripts/doctor/doctor_generic_locations.rpy	149	doctor "[what]"
doctor_bedroom_default_cde4eaca		There is no answer.	game/scripts/doctor/doctor_generic_locations.rpy	153	"[what]"
doctor_attic_default_96169023		I decide to take the stairs to the attic.	game/scripts/doctor/doctor_generic_locations.rpy	200	"[what]"
doctor_attic_default_126d7e47		I probably shouldn't be here but I could still feign ignorance if I am spotted.	game/scripts/doctor/doctor_generic_locations.rpy	200	"[what]"
doctor_attic_closed_79805797		The door is locked.	game/scripts/doctor/doctor_generic_locations.rpy	215	"[what]"
doctor_attic_closed_0be35494		That's no surprise.	game/scripts/doctor/doctor_generic_locations.rpy	215	"[what]"
doctor_attic_closed_f94a27f8		Whoever is sleeping here must keep the key close to themselves.	game/scripts/doctor/doctor_generic_locations.rpy	215	"[what]"
doctor_generic_other_guests_friday_5fbe33e0	doctor	Oh, I haven't talked to many people so far.	game/scripts/doctor/doctor_other_guests.rpy	9	doctor "[what]"
doctor_generic_other_guests_friday_b5406c7b	doctor	I think the only person I've heard speak is Mr Sinha.	game/scripts/doctor/doctor_other_guests.rpy	9	doctor "[what]"
doctor_generic_other_guests_friday_b88b3ccd	doctor	And by "heard," I really just mean heard.	game/scripts/doctor/doctor_other_guests.rpy	9	doctor "[what]"
doctor_generic_other_guests_friday_0bd5ac13	doctor	Because I don't think I was able to contribute anything to the conversation.	game/scripts/doctor/doctor_other_guests.rpy	9	doctor "[what]"
doctor_generic_other_guests_friday_07a957e5		Yes, I can understand that feeling.	game/scripts/doctor/doctor_other_guests.rpy	21	"[what]"
doctor_generic_other_guests_saturday_6b5ca168	doctor	I haven't spoken in detail with anyone yet.	game/scripts/doctor/doctor_other_guests.rpy	31	doctor "[what]"
doctor_generic_other_guests_saturday_71b731eb	doctor	So, I don't really have an opinion on the guests.	game/scripts/doctor/doctor_other_guests.rpy	31	doctor "[what]"
doctor_generic_drunk_6f628454	doctor	Well, I think by now you can tell as well as I can that he is a dangerous drunk.	game/scripts/doctor/doctor_other_guests.rpy	41	doctor "[what]"
doctor_generic_drunk_fc4d5169	doctor	We'd better stay away from him.	game/scripts/doctor/doctor_other_guests.rpy	41	doctor "[what]"
drunk_generic_weather_friday_dinner_a59ee269	drunk	The weather?	game/scripts/drunk/drunk_generic_choices.rpy	17	drunk "[what]"
drunk_generic_weather_friday_dinner_53c71378	drunk	Splendid.	game/scripts/drunk/drunk_generic_choices.rpy	21	drunk "[what]"
drunk_generic_weather_friday_dinner_6652fdc5	drunk	Absolutely... splendid.	game/scripts/drunk/drunk_generic_choices.rpy	21	drunk "[what]"
drunk_generic_weather_friday_dinner_6ebda6e9	drunk	Or is it dreadful?	game/scripts/drunk/drunk_generic_choices.rpy	21	drunk "[what]"
drunk_generic_weather_friday_dinner_b46600b1	drunk	No matter.	game/scripts/drunk/drunk_generic_choices.rpy	21	drunk "[what]"
drunk_generic_weather_friday_dinner_f84ea5f4	nurse	Of course.	game/scripts/drunk/drunk_generic_choices.rpy	31	nurse "[what]"
drunk_generic_weather_friday_dinner_3b77f234		Well, at least he is not worried about the storm.	game/scripts/drunk/drunk_generic_choices.rpy	35	"[what]"
drunk_generic_background_nurse_7d7cf2eb	drunk	About myself?	game/scripts/drunk/drunk_generic_choices.rpy	44	drunk "[what]"
drunk_generic_background_nurse_7c469190	nurse	Yes, if you don't mind.	game/scripts/drunk/drunk_generic_choices.rpy	48	nurse "[what]"
drunk_generic_background_nurse_954355e2	nurse	What is your profession?	game/scripts/drunk/drunk_generic_choices.rpy	48	nurse "[what]"
drunk_generic_background_nurse_a3938b18	drunk	Ah, well.	game/scripts/drunk/drunk_generic_choices.rpy	54	drunk "[what]"
drunk_generic_background_nurse_ca4963c7	drunk	I am a man of the law.	game/scripts/drunk/drunk_generic_choices.rpy	54	drunk "[what]"
drunk_generic_background_nurse_772f05e6	drunk	A barrister, you see.	game/scripts/drunk/drunk_generic_choices.rpy	54	drunk "[what]"
drunk_generic_background_nurse_d6ec9415	drunk	Or I was.	game/scripts/drunk/drunk_generic_choices.rpy	54	drunk "[what]"
drunk_generic_background_nurse_15c02ce0	drunk	Doesn't... doesn't quite matter now, does it.	game/scripts/drunk/drunk_generic_choices.rpy	54	drunk "[what]"
drunk_generic_background_nurse_497336e0	nurse	Oh, and what sort of barrister were you?	game/scripts/drunk/drunk_generic_choices.rpy	66	nurse "[what]"
drunk_generic_background_nurse_b9ab6902	drunk	A defence barrister.	game/scripts/drunk/drunk_generic_choices.rpy	70	drunk "[what]"
drunk_generic_background_nurse_26013131	drunk	Look, it's... it's complicated.	game/scripts/drunk/drunk_generic_choices.rpy	70	drunk "[what]"
drunk_generic_background_nurse_be25da6a	drunk	I'd rather not bore a lady.	game/scripts/drunk/drunk_generic_choices.rpy	70	drunk "[what]"
drunk_generic_background_nurse_824ff5e1	nurse	Why did you stop, Mr Manning?	game/scripts/drunk/drunk_generic_choices.rpy	78	nurse "[what]"
drunk_generic_background_nurse_16f15c6e	drunk	Why did I stop.	game/scripts/drunk/drunk_generic_choices.rpy	82	drunk "[what]"
drunk_generic_background_nurse_44bab723	drunk	There were cases.	game/scripts/drunk/drunk_generic_choices.rpy	82	drunk "[what]"
drunk_generic_background_nurse_0d320e20	drunk	Cases I should not have taken.	game/scripts/drunk/drunk_generic_choices.rpy	82	drunk "[what]"
drunk_generic_background_nurse_6cf13503	drunk	Or should have... handled differently.	game/scripts/drunk/drunk_generic_choices.rpy	82	drunk "[what]"
drunk_generic_background_nurse_6ca9251c	drunk	The law is a merciless thing when you get it wrong.	game/scripts/drunk/drunk_generic_choices.rpy	82	drunk "[what]"
drunk_generic_background_nurse_0766dcc4	nurse	What happened?	game/scripts/drunk/drunk_generic_choices.rpy	94	nurse "[what]"
drunk_generic_background_nurse_7de9ee52	drunk	Nothing worth repeating.	game/scripts/drunk/drunk_generic_choices.rpy	98	drunk "[what]"
drunk_generic_background_nurse_7e15d25a	drunk	Ancient history, all of it.	game/scripts/drunk/drunk_generic_choices.rpy	98	drunk "[what]"
drunk_generic_background_nurse_2840c842		He trails off and stares into his glass.	game/scripts/drunk/drunk_generic_choices.rpy	104	"[what]"
drunk_generic_background_nurse_0ee373a7		Hard to believe this person is, or at least was an attorney.	game/scripts/drunk/drunk_generic_choices.rpy	104	"[what]"
drunk_generic_background_nurse_56d5801a		I wonder what could have happened to him to make him like this.	game/scripts/drunk/drunk_generic_choices.rpy	104	"[what]"
drunk_generic_heroic_act_nurse_ac61d1ad	nurse	Why were you invited here, Mr Manning?	game/scripts/drunk/drunk_generic_choices.rpy	119	nurse "[what]"
drunk_generic_heroic_act_nurse_cb4d60d6	drunk	Invited?	game/scripts/drunk/drunk_generic_choices.rpy	123	drunk "[what]"
drunk_generic_heroic_act_nurse_4a379eef	drunk	I was... invited because I am a man of... of the people.	game/scripts/drunk/drunk_generic_choices.rpy	123	drunk "[what]"
drunk_generic_heroic_act_nurse_ad2ee8ed	drunk	Or so they seem to think.	game/scripts/drunk/drunk_generic_choices.rpy	123	drunk "[what]"
drunk_generic_heroic_act_nurse_6bc8c9c6	drunk	I've taken on cases no one else would touch.	game/scripts/drunk/drunk_generic_choices.rpy	123	drunk "[what]"
drunk_generic_heroic_act_nurse_bd3b8648	drunk	The poor, the... the desperate.	game/scripts/drunk/drunk_generic_choices.rpy	123	drunk "[what]"
drunk_generic_heroic_act_nurse_f882e871	drunk	Someone has to, don't they?	game/scripts/drunk/drunk_generic_choices.rpy	123	drunk "[what]"
drunk_generic_heroic_act_nurse_548f0a36	nurse	That is rather admirable of you.	game/scripts/drunk/drunk_generic_choices.rpy	137	nurse "[what]"
drunk_generic_heroic_act_nurse_b45dbb87	drunk	Admirable.	game/scripts/drunk/drunk_generic_choices.rpy	141	drunk "[what]"
drunk_generic_heroic_act_nurse_2706915e	drunk	Ha.	game/scripts/drunk/drunk_generic_choices.rpy	141	drunk "[what]"
drunk_generic_heroic_act_nurse_4ee5a783	drunk	Yes, well.	game/scripts/drunk/drunk_generic_choices.rpy	141	drunk "[what]"
drunk_generic_heroic_act_nurse_ff70c272	drunk	Don't go writing it in the papers.	game/scripts/drunk/drunk_generic_choices.rpy	141	drunk "[what]"
drunk_generic_heroic_act_nurse_e609645b		A brief, bitter laugh escapes him.	game/scripts/drunk/drunk_generic_choices.rpy	151	"[what]"
drunk_generic_heroic_act_nurse_3ca40732		Whatever good he has done, it clearly brings him little comfort.	game/scripts/drunk/drunk_generic_choices.rpy	151	"[what]"
drunk_generic_manor_ef6f869b	drunk	Grand old place, isn't it.	game/scripts/drunk/drunk_generic_choices.rpy	164	drunk "[what]"
drunk_generic_manor_2108edea	drunk	Full of... full of history, I suppose.	game/scripts/drunk/drunk_generic_choices.rpy	164	drunk "[what]"
drunk_generic_age_3a6908cb	drunk	How old am I?	game/scripts/drunk/drunk_generic_choices.rpy	175	drunk "[what]"
drunk_generic_age_ca5cdef7	drunk	Too old for all of this.	game/scripts/drunk/drunk_generic_choices.rpy	175	drunk "[what]"
drunk_generic_age_65bb4eb4	drunk	Fifty-five years, if you must know.	game/scripts/drunk/drunk_generic_choices.rpy	175	drunk "[what]"
drunk_generic_age_b71af74b	drunk	Fifty-five years and... and not a thing to show for it.	game/scripts/drunk/drunk_generic_choices.rpy	175	drunk "[what]"
drunk_generic_age_6578f116		He empties his glass.	game/scripts/drunk/drunk_generic_choices.rpy	185	"[what]"
drunk_generic_age_9aef1433		Then he waves to the footman for another one.	game/scripts/drunk/drunk_generic_choices.rpy	185	"[what]"
drunk_generic_age_8a8412ce		Fifty-five years.	game/scripts/drunk/drunk_generic_choices.rpy	185	"[what]"
drunk_generic_age_096abd3d		Yet he looks a great deal older.	game/scripts/drunk/drunk_generic_choices.rpy	185	"[what]"
drunk_generic_room_friday_359cfa4f	drunk	A room?	game/scripts/drunk/drunk_generic_choices.rpy	202	drunk "[what]"
drunk_generic_room_friday_2f125fdf	drunk	They've given me a room, have they.	game/scripts/drunk/drunk_generic_choices.rpy	202	drunk "[what]"
drunk_generic_room_friday_eea67997	drunk	Generous of them.	game/scripts/drunk/drunk_generic_choices.rpy	202	drunk "[what]"
drunk_generic_room_friday_a398b005	drunk	I... I couldn't tell you which one.	game/scripts/drunk/drunk_generic_choices.rpy	202	drunk "[what]"
drunk_generic_room_friday_64018fd3	drunk	I haven't had the chance to see it yet.	game/scripts/drunk/drunk_generic_choices.rpy	202	drunk "[what]"
drunk_generic_room_nurse_9b145179	drunk	The... the "George IV" room, I believe.	game/scripts/drunk/drunk_generic_choices.rpy	219	drunk "[what]"
drunk_generic_room_nurse_7386dfd4	drunk	Or some such name.	game/scripts/drunk/drunk_generic_choices.rpy	219	drunk "[what]"
drunk_generic_room_nurse_c5cf3552	drunk	Those kings, they all run together after a while.	game/scripts/drunk/drunk_generic_choices.rpy	219	drunk "[what]"
drunk_generic_other_guests_friday_dinner_75452f9b	drunk	The other guests?	game/scripts/drunk/drunk_generic_choices.rpy	234	drunk "[what]"
drunk_generic_other_guests_friday_dinner_9452f293	drunk	Interesting lot.	game/scripts/drunk/drunk_generic_choices.rpy	238	drunk "[what]"
drunk_generic_other_guests_friday_dinner_30fedf91	drunk	Very... very interesting.	game/scripts/drunk/drunk_generic_choices.rpy	238	drunk "[what]"
drunk_generic_other_guests_friday_dinner_54e784f1	drunk	I'm sure they're all perfectly fine.	game/scripts/drunk/drunk_generic_choices.rpy	238	drunk "[what]"
drunk_generic_other_guests_friday_dinner_706c124a		He waves a hand vaguely in the direction of the dining table.	game/scripts/drunk/drunk_generic_choices.rpy	246	"[what]"
drunk_generic_other_guests_friday_dinner_84b7b312		I suppose that is as much as I shall get from him.	game/scripts/drunk/drunk_generic_choices.rpy	246	"[what]"
ending_generic_9e793168		You made it out alive.	game/scripts/endings.rpy	13	"[what]"
ending_generic_9220702b		But it's not the perfect ending either.	game/scripts/endings.rpy	13	"[what]"
ending_generic_01e3b003		Don't get me wrong, it's still an impressive feat.	game/scripts/endings.rpy	13	"[what]"
ending_generic_89839b75		But surviving Claythorn Manor is merely the first step.	game/scripts/endings.rpy	13	"[what]"
ending_generic_b18039d1		Your goal is to save everyone.	game/scripts/endings.rpy	13	"[what]"
ending_generic_8b5ad905		And to do that, you need to start the story over.	game/scripts/endings.rpy	26	"[what]"
ending_generic_0a22607b		Don't worry, you'll have more chances to change the fate of this character.	game/scripts/endings.rpy	34	"[what]"
ending_generic_f99991b1		You can start again now. Ideally, you've learned something that will help you in your next attempts.	game/scripts/endings.rpy	34	"[what]"
ending_generic_8982cf3b		But perhaps you haven't learned anything.	game/scripts/endings.rpy	34	"[what]"
ending_generic_2cd1d5bf		In that case, try to look at the story from a different perspective.	game/scripts/endings.rpy	34	"[what]"
ending_generic_350af135		This story isn't about just one hero.	game/scripts/endings.rpy	34	"[what]"
ending_generic_98944632		You'll get to play as different characters.	game/scripts/endings.rpy	34	"[what]"
ending_generic_5c700a8f		And you must.	game/scripts/endings.rpy	34	"[what]"
ending_generic_c767a620		Otherwise you will never uncover the whole truth of what happened that weekend at Claythorn Manor.	game/scripts/endings.rpy	34	"[what]"
host_introduction_dbee7c6b	butler	Al right, from now on you are the lady of this place. Don't forget it.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	25	butler "[what]"
host_introduction_7b86e200	host	I don't understand why you can't be the lord.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	29	host "[what]"
host_introduction_280e0f46	host	You will clearly be better at it than I.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	29	host "[what]"
host_introduction_33029a59	butler	You mean because I am the better actor?	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	35	butler "[what]"
host_introduction_01aba996	host	I didn't say that.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	39	host "[what]"
host_introduction_6e4fe814	host	And you are not.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	39	host "[what]"
host_introduction_7f5030a2	host	But I know you are familiar with that type of house.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	39	host "[what]"
host_introduction_d9529d9c	butler	Right, I was a footman when I was younger, a very long time ago.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_351caf3c	butler	But that's precisely why I should be the butler.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_3973ddd5	butler	You see, in this kind of environment, the staff is more scrutinize that than the host.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_e5ded49c	butler	That's a rule.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_89b0113c	butler	As the Lady of the house, you can do almost anything.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_e3b3616d	butler	At worst you'll be labelled "eccentric".	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_41adcd87	butler	But to maintain the illusion, the staff can't afford a mistake.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_7c6aacb0	butler	That's why I have to be in charge of them.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_e146c6ce	butler	Besides, a butler must always be a man.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	47	butler "[what]"
host_introduction_045c030e	host	Right.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	67	host "[what]"
host_introduction_f1cee129	butler	But let's go in, the rest of our staff arrived yesterday to prepare the house.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	71	butler "[what]"
host_introduction_cb0c350c	butler	Now it's time to explain what's expected of them.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	71	butler "[what]"
host_introduction_d70e9749		The "Staff", are actually all actors, some with very little domestic experience, if any.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	77	"[what]"
host_introduction_d87aea00		But I've been assured that the guests we are receiving won't be accustomed to all this.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	77	"[what]"
host_introduction_6485e6a8		None of them is from a standing important enough so that they should notice little mistakes with the service.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	77	"[what]"
host_introduction_8d40e561		Still, that would an incredible feat if the weekend goes as planned.	game/scripts/host/Day 1/1_Afternoon/1_main.rpy	77	"[what]"
host_generic_weather_f549eeba	host	A mixture of rain and good weather.	game/scripts/host/host_generic_choices.rpy	17	host "[what]"
host_generic_weather_49503293	host	That is actually as good as it gets for the region, I am afraid.	game/scripts/host/host_generic_choices.rpy	17	host "[what]"
host_generic_weather_77eca2ac	host	One must learn to appreciate the mist as much as the sun.	game/scripts/host/host_generic_choices.rpy	17	host "[what]"
host_generic_background_1b56b705	host	There isn't much to say.	game/scripts/host/host_generic_choices.rpy	30	host "[what]"
host_generic_background_85fb0c0d	host	I have been the mistress of this estate since my late father passed away.	game/scripts/host/host_generic_choices.rpy	30	host "[what]"
host_generic_background_2a24e15b	host	That would have been nearly ten years ago.	game/scripts/host/host_generic_choices.rpy	30	host "[what]"
host_generic_background_b79db0c3	host	I now manage the domain as well as I can.	game/scripts/host/host_generic_choices.rpy	30	host "[what]"
host_generic_background_b4a5649c	host	But I don't really like to talk about myself.	game/scripts/host/host_generic_choices.rpy	30	host "[what]"
host_generic_background_nurse_70422dd8		That's peculiar, the gentry usually love to talk about themselves.	game/scripts/host/host_generic_choices.rpy	49	"[what]"
host_generic_background_nurse_0065993c		But she could just be a little shy.	game/scripts/host/host_generic_choices.rpy	49	"[what]"
host_generic_invite_nurse_bf871ff8	host	Everything was explained in the letter, was it not?	game/scripts/host/host_generic_choices.rpy	59	host "[what]"
host_generic_invite_nurse_ae3d9215	nurse	True, but it didn't mention the reasons for this very selfless act.	game/scripts/host/host_generic_choices.rpy	63	nurse "[what]"
host_generic_invite_nurse_87b6e487	host	One does not think reasons are necessary to thank people who did exceptional things.	game/scripts/host/host_generic_choices.rpy	67	host "[what]"
host_generic_invite_nurse_43d8b0f0	host	Such as yourself.	game/scripts/host/host_generic_choices.rpy	67	host "[what]"
host_generic_invite_nurse_d1c6f4bd	host	What a great sacrifice you have made, giving most of your life for the welfare of others.	game/scripts/host/host_generic_choices.rpy	67	host "[what]"
host_generic_invite_nurse_f9326757	host	It is my great pleasure to give you something in return, since I have been blessed myself.	game/scripts/host/host_generic_choices.rpy	67	host "[what]"
host_generic_invite_nurse_b156f5d7	nurse	That's very generous.	game/scripts/host/host_generic_choices.rpy	77	nurse "[what]"
host_generic_invite_nurse_ac1ff6b4	nurse	So you've been doing that often?	game/scripts/host/host_generic_choices.rpy	77	nurse "[what]"
host_generic_invite_nurse_e987e953	host	Well, no, that is the first time I am giving away this prize.	game/scripts/host/host_generic_choices.rpy	83	host "[what]"
host_generic_invite_nurse_ec9f33ac	host	But I might do for other people in the future of course.	game/scripts/host/host_generic_choices.rpy	83	host "[what]"
host_generic_other_guests_nurse_c697968a	host	A group of people of great value.	game/scripts/host/host_generic_choices.rpy	93	host "[what]"
host_generic_other_guests_nurse_60b1da5e	host	But we shouldn't talk about them behind their backs.	game/scripts/host/host_generic_choices.rpy	93	host "[what]"
host_generic_other_guests_nurse_863e46bb	host	That is improper.	game/scripts/host/host_generic_choices.rpy	93	host "[what]"
host_generic_manor_188a32c9	host	This "place" has been in my family for quite some time.	game/scripts/host/host_generic_choices.rpy	106	host "[what]"
host_generic_manor_201d1208	host	I have always found it rather quaint.	game/scripts/host/host_generic_choices.rpy	106	host "[what]"
host_generic_manor_3702f54a	host	It is a trifle too large for me and my staff, I am afraid.	game/scripts/host/host_generic_choices.rpy	106	host "[what]"
host_generic_manor_b45b30f7	host	But I can't really give it up, it's my legacy.	game/scripts/host/host_generic_choices.rpy	106	host "[what]"
host_generic_age_nurse_dc40f9e4	host	I beg your pardon? You want to know my age?	game/scripts/host/host_generic_choices.rpy	121	host surprised "[what]"
host_generic_age_nurse_693186aa	nurse	Oh, it's just that you look so young.	game/scripts/host/host_generic_choices.rpy	125	nurse "[what]"
host_generic_age_nurse_1b05433f	nurse	And managing such a large estate must be difficult for a young lady.	game/scripts/host/host_generic_choices.rpy	125	nurse "[what]"
host_generic_age_nurse_3958d06a	host	I am not as young as I might look.	game/scripts/host/host_generic_choices.rpy	131	host -surprised "[what]"
host_generic_age_nurse_de7154cb	host	And I manage it quite well, thank you.	game/scripts/host/host_generic_choices.rpy	131	host -surprised "[what]"
host_generic_room_30cd1e5c	host	The master bedroom is named after Henry IV.	game/scripts/host/host_generic_choices.rpy	142	host "[what]"
host_generic_room_a9e81d46	host	Why, I am not sure exactly.	game/scripts/host/host_generic_choices.rpy	142	host "[what]"
lad_introduction_02033c81		As I approach my destination, I read the letter that has brought me on this trip for the tenth time.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	28	"[what]"
lad_introduction_54914e0b	letter	5th September, [current_year]	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_996f97ad	letter	Dear Mr Harring,	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_041e4064	letter	I am pleased to announce that you have been selected as one of the recipients of the "Exceptional Act of Bravery Award".	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_ea79939a	letter	You'll be receiving the prize, along with six other courageous individuals, at a reception organised in your honour.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_ca9128c1	letter	As a thank you, a weekend of leisure at Claythorn Manor has been planned for all of you to enjoy.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_a447451d	letter	Afterwards, a prize of one thousand pounds in bearer bonds will be handed to you.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_1e6fa86a	letter	Please note that your presence is mandatory in order to receive the prize.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_d1389fc5	letter	All you have to do is be at Aberdeen Station, on the 13th of October around 4PM, where someone will drive you to the manor.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_17708218	letter	Hoping to see you soon, ...	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	32	letter "[what]"
lad_introduction_e1c6b98a		More information follows, but that's about the content of it.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_8a6fd04f		It is signed by "Lady Claythorn".	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_031ae690		I've never heard of her.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_bf874adf		I couldn't really believe it at first.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_d6ca56e5		I don't think I am that deserving. At least no more than hundreds of other guys in this country.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_f042ff7f		But no matter the reason, I can't possibly say no to this amount of money.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_10f032c8		So I feel as if I do not have much choice.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_017ffba8		But still, there's a part of me thinking,	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_48a05a4a		maybe I should never have come.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	52	"[what]"
lad_introduction_52b6decd		As I step off the train, a man approaches me.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	78	"[what]"
lad_introduction_cd3257ba	footman	Welcome, sir. Are you by any chance heading to Claythorn Manor?	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	82	footman "[what]"
lad_introduction_1b7886bf	lad	Yes, as a matter of fact I am.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	86	lad "[what]"
lad_introduction_27ae9ae7		As proof, I hand him the letter that I still have in my hand.	game/scripts/lad/Day 1/1_Afternoon/1_main.rpy	90	"[what]"
